y,u,mut,k,eps,v2,nuSA,T,alphat,epst,kt,om,fv2
1.8783156825,0.7539607435,0.0010354300,0.0165266459,0.0047438657,0.0015640720,0.0002774831,0.2366099155,0.0000000000,0.0005738166,0.0018459219,1.0000000000,0.1622412206
1.8845223335,0.7399750686,0.0009585031,0.0166564803,0.0049512626,0.0014957301,0.0002769313,0.2323709874,0.0000000000,0.0005964135,0.0018665613,1.0000000000,0.1588158740
1.8904626966,0.7256572625,0.0008852378,0.0167606817,0.0051588947,0.0014267741,0.0002764033,0.2280019706,0.0000000000,0.0006192452,0.0018856717,1.0000000000,0.1552629135
1.8961465220,0.7109973500,0.0008156101,0.0168364166,0.0053651600,0.0013574121,0.0002758981,0.2234950511,0.0000000000,0.0006421075,0.0019026701,1.0000000000,0.1515899986
1.9015833556,0.6959858656,0.0007495818,0.0168806945,0.0055682132,0.0012878543,0.0002754148,0.2188426168,0.0000000000,0.0006647555,0.0019169112,1.0000000000,0.1478051587
1.9067825285,0.6806140648,0.0006871014,0.0168903958,0.0057659616,0.0012183136,0.0002749527,0.2140374424,0.0000000000,0.0006869009,0.0019276918,1.0000000000,0.1439167719
1.9117531477,0.6648741654,0.0006281053,0.0168623101,0.0059560688,0.0011490046,0.0002745108,0.2090729298,0.0000000000,0.0007082119,0.0019342594,1.0000000000,0.1399335440
1.9165040890,0.6487596188,0.0005725194,0.0167931878,0.0061359694,0.0010801436,0.0002740885,0.2039434160,0.0000000000,0.0007283141,0.0019358263,1.0000000000,0.1358644876
1.9210439915,0.6322654145,0.0005202598,0.0166798070,0.0063028984,0.0010119479,0.0002736850,0.1986445566,0.0000000000,0.0007467963,0.0019315921,1.0000000000,0.1317189014
1.9253812529,0.6153884158,0.0004712346,0.0165190557,0.0064539369,0.0009446356,0.0002732994,0.1931737912,0.0000000000,0.0007632200,0.0019207737,1.0000000000,0.1275063488
1.9295240269,0.5981277287,0.0004253451,0.0163080323,0.0065860772,0.0008784245,0.0002729312,0.1875308883,0.0000000000,0.0007771335,0.0019026451,1.0000000000,0.1232366356
1.9334802217,0.5804851018,0.0003824868,0.0160441631,0.0066963104,0.0008135314,0.0002725795,0.1817185523,0.0000000000,0.0007880932,0.0018765850,1.0000000000,0.1189197845
1.9372574991,0.5624653561,0.0003425514,0.0157253366,0.0067817363,0.0007501709,0.0002722438,0.1757430564,0.0000000000,0.0007956890,0.0018421310,1.0000000000,0.1145660084
1.9408632750,0.5440768414,0.0003054278,0.0153500529,0.0068396976,0.0006885540,0.0002719233,0.1696148352,0.0000000000,0.0007995747,0.0017990339,1.0000000000,0.1101856786
1.9443047207,0.5253319151,0.0002710037,0.0149175835,0.0068679341,0.0006288865,0.0002716174,0.1633489366,0.0000000000,0.0007994981,0.0017473076,1.0000000000,0.1057892882
1.9475887648,0.5062474414,0.0002391668,0.0144281360,0.0068647556,0.0005713670,0.0002713254,0.1569652082,0.0000000000,0.0007953293,0.0016872616,1.0000000000,0.1013874098
1.9507220961,0.4868453002,0.0002098064,0.0138830146,0.0068292253,0.0005161844,0.0002710469,0.1504880807,0.0000000000,0.0007870784,0.0016195104,1.0000000000,0.0969906455
1.9537111666,0.4671529007,0.0001828151,0.0132847668,0.0067613434,0.0004635161,0.0002707812,0.1439458386,0.0000000000,0.0007749010,0.0015449492,1.0000000000,0.0926095678
1.9565621954,0.4472036840,0.0001580898,0.0126373007,0.0066622214,0.0004135244,0.0002705278,0.1373693468,0.0000000000,0.0007590858,0.0014646987,1.0000000000,0.0882546511
1.9592811732,0.4270375951,0.0001355327,0.0119459582,0.0065342298,0.0003663546,0.0002702861,0.1307903259,0.0000000000,0.0007400284,0.0013800222,1.0000000000,0.0839361902
1.9618738665,0.4067014937,0.0001150530,0.0112175275,0.0063811048,0.0003221313,0.0002700557,0.1242394125,0.0000000000,0.0007181943,0.0012922339,1.0000000000,0.0796642072
1.9643458227,0.3862494588,0.0000965672,0.0104601748,0.0062079994,0.0002809560,0.0002698359,0.1177443474,0.0000000000,0.0006940812,0.0012026120,1.0000000000,0.0754483424
1.9667023755,0.3657429219,0.0000799991,0.0096832834,0.0060214644,0.0002429042,0.0002696265,0.1113286512,0.0000000000,0.0006681881,0.0011123364,1.0000000000,0.0712977300
1.9689486499,0.3452505369,0.0000652799,0.0088971866,0.0058293526,0.0002080229,0.0002694268,0.1050110508,0.0000000000,0.0006409963,0.0010224560,1.0000000000,0.0672208571
1.9710895681,0.3248476613,0.0000523458,0.0081127955,0.0056406477,0.0001763283,0.0002692365,0.0988057285,0.0000000000,0.0006129652,0.0009338853,1.0000000000,0.0632254049
1.9731298548,0.3046373330,0.0000418312,0.0073420511,0.0054654829,0.0001478363,0.0002690551,0.0927232978,0.0000000000,0.0005845379,0.0008474210,1.0000000000,0.0593181288
1.9750740433,0.2848018861,0.0000352528,0.0065986701,0.0053138720,0.0001226177,0.0002688823,0.0867722962,0.0000000000,0.0005561522,0.0007637670,1.0000000000,0.0555051580
1.9769264814,0.2654736088,0.0000293220,0.0058904788,0.0051893172,0.0001006018,0.0002687176,0.0809604562,0.0000000000,0.0005282481,0.0006835464,1.0000000000,0.0517929126
1.9786913367,0.2466761578,0.0000240371,0.0052209745,0.0050944982,0.0000815662,0.0002685608,0.0752952688,0.0000000000,0.0005012689,0.0006072999,1.0000000000,0.0481864914
1.9803726030,0.2284321278,0.0000193922,0.0045930112,0.0050314798,0.0000652817,0.0002684113,0.0697841837,0.0000000000,0.0004756589,0.0005354788,1.0000000000,0.0446896234
1.9819741058,0.2107623115,0.0000153739,0.0040087178,0.0050016669,0.0000515128,0.0002682690,0.0644345385,0.0000000000,0.0004518501,0.0004684334,1.0000000000,0.0413048393
1.9834995080,0.1936848246,0.0000119586,0.0034694492,0.0050057968,0.0000400196,0.0002681334,0.0592532014,0.0000000000,0.0004302177,0.0004064041,1.0000000000,0.0380336245
1.9849523159,0.1772142154,0.0000091121,0.0029757792,0.0050439672,0.0000305604,0.0002680042,0.0542461335,0.0000000000,0.0004110081,0.0003495177,1.0000000000,0.0348765559
1.9863358846,0.1613606989,0.0000067890,0.0025275368,0.0051156977,0.0000228950,0.0002678813,0.0494180085,0.0000000000,0.0003943458,0.0002977910,1.0000000000,0.0318334240
1.9876534236,0.1461296385,0.0000049357,0.0021238825,0.0052200166,0.0000167886,0.0002677641,0.0447719573,0.0000000000,0.0003803333,0.0002511414,1.0000000000,0.0289033442
1.9889080021,0.1315213508,0.0000034926,0.0017634151,0.0053555615,0.0000120157,0.0002676526,0.0403094670,0.0000000000,0.0003691335,0.0002094046,1.0000000000,0.0260848582
1.9901025543,0.1175312438,0.0000023977,0.0014442943,0.0055206839,0.0000083636,0.0002675464,0.0360304319,0.0000000000,0.0003609913,0.0001723553,1.0000000000,0.0233760269
1.9912398850,0.1041502443,0.0000015904,0.0011643658,0.0057135478,0.0000056361,0.0002674453,0.0319333109,0.0000000000,0.0003562285,0.0001397283,1.0000000000,0.0207745161
1.9923226740,0.0913654292,0.0000010135,0.0009212773,0.0059322148,0.0000036552,0.0002673491,0.0280153366,0.0000000000,0.0003552465,0.0001112390,1.0000000000,0.0182776744
1.9933534817,0.0791607666,0.0000006159,0.0007125775,0.0061747126,0.0000022632,0.0002672575,0.0242727308,0.0000000000,0.0003585506,0.0000865982,1.0000000000,0.0158826042
1.9943347532,0.0675178791,0.0000003530,0.0005357955,0.0064390856,0.0000013232,0.0002671702,0.0207009076,0.0000000000,0.0003668039,0.0000655256,1.0000000000,0.0135862247
1.9952688237,0.0564167634,0.0000001879,0.0003884988,0.0067234293,0.0000007190,0.0002670872,0.0172946547,0.0000000000,0.0003809244,0.0000477592,1.0000000000,0.0113853274
1.9961579223,0.0458364248,0.0000000908,0.0002683342,0.0070259108,0.0000003546,0.0002670082,0.0140482938,0.0000000000,0.0004022597,0.0000330621,1.0000000000,0.0092766242
1.9970041770,0.0357554058,0.0000000383,0.0001730526,0.0073447793,0.0000001527,0.0002669330,0.0109558226,0.0000000000,0.0004329185,0.0000212292,1.0000000000,0.0072567884
1.9978096186,0.0261522074,0.0000000132,0.0001005235,0.0076783680,0.0000000536,0.0002668614,0.0080110396,0.0000000000,0.0004764760,0.0000120932,1.0000000000,0.0053224894
1.9985761848,0.0170056069,0.0000000032,0.0000487402,0.0080250921,0.0000000134,0.0002667932,0.0052076533,0.0000000000,0.0005397135,0.0000055328,1.0000000000,0.0034704203
1.9993057241,0.0082948886,0.0000000004,0.0000158198,0.0083834436,0.0000000016,0.0002667284,0.0025393757,0.0000000000,0.0006380991,0.0000014883,1.0000000000,0.0016973219
2.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0087519848,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008233717,0.0000000000,1.0000000000,0.0000000000
