y,u,mut,k,eps,v2,nuSA,T,alphat,epst,kt,om,fv2
1.7793139285,0.8982220963,0.0022210824,0.0138278556,0.0026047086,0.0022709623,0.0002862832,0.2912445949,0.0023841925,0.0010000000,0.1000000000,1.0000000000,0.1906444472
1.7895257240,0.8874299761,0.0021058160,0.0141079481,0.0027511808,0.0022244668,0.0002853755,0.2875746120,0.0022499618,0.0010000000,0.1000000000,1.0000000000,0.1891701979
1.7993455473,0.8764207804,0.0019930102,0.0143826281,0.0029039070,0.0021752012,0.0002845026,0.2838544289,0.0021187929,0.0010000000,0.1000000000,1.0000000000,0.1875153920
1.8087838469,0.8651874182,0.0018828642,0.0146510119,0.0030629280,0.0021233108,0.0002836637,0.2800792920,0.0019909299,0.0010000000,0.1000000000,1.0000000000,0.1856814635
1.8178512012,0.8537222314,0.0017755601,0.0149121050,0.0032282327,0.0020689499,0.0002828577,0.2762441999,0.0018665977,0.0010000000,0.1000000000,1.0000000000,0.1836704751
1.8265582733,0.8420170268,0.0016712620,0.0151647909,0.0033997464,0.0020122813,0.0002820837,0.2723439008,0.0017460002,0.0010000000,0.1000000000,1.0000000000,0.1814851022
1.8349157693,0.8300631124,0.0015701149,0.0154078193,0.0035773186,0.0019534747,0.0002813408,0.2683728916,0.0016293199,0.0010000000,0.1000000000,1.0000000000,0.1791286145
1.8429344002,0.8178513391,0.0014722443,0.0156397951,0.0037607089,0.0018927066,0.0002806281,0.2643254198,0.0015167166,0.0010000000,0.1000000000,1.0000000000,0.1766048548
1.8506248471,0.8053721513,0.0013777560,0.0158591669,0.0039495714,0.0018301592,0.0002799445,0.2601954905,0.0014083279,0.0010000000,0.1000000000,1.0000000000,0.1739182174
1.8579977295,0.7926156448,0.0012867361,0.0160642173,0.0041434379,0.0017660199,0.0002792891,0.2559768799,0.0013042686,0.0010000000,0.1000000000,1.0000000000,0.1710736246
1.8650635767,0.7795716368,0.0011992511,0.0162530533,0.0043417001,0.0017004805,0.0002786610,0.2516631565,0.0012046312,0.0010000000,0.1000000000,1.0000000000,0.1680765026
