y\tu\tk\teps\tv2\tnuSA\tT\talphat\tepst\tkt
0.2313001094	14.4158427897	2.9615110348	9.3348678463	0.0666666667	0.0055555556	0.6853383534	0.0533194689	0.0010000000	0.1000000000
0.2423264290	14.5697022177	2.8970368901	8.8063523586	0.0666666667	0.0055555556	0.6814497984	0.0558621808	0.0010000000	0.1000000000
0.2537747838	14.7207801151	2.8313077658	8.3040156481	0.0666666667	0.0055555556	0.6775760888	0.0584035644	0.0010000000	0.1000000000
0.2656545813	14.8691773982	2.7644949581	7.8266598309	0.0666666667	0.0055555556	0.6737126376	0.0609339603	0.0010000000	0.1000000000
0.2779748214	15.0149832514	2.6967512565	7.3731151530	0.0666666667	0.0055555556	0.6698549371	0.0634431301	0.0010000000	0.1000000000
0.2907440307	15.1582756093	2.6282130512	6.9422455378	0.0666666667	0.0055555556	0.6659985342	0.0659202900	0.0010000000	0.1000000000
0.3039701934	15.2991215455	2.5590023004	6.5329525462	0.0666666667	0.0055555556	0.6621390082	0.0683541550	0.0010000000	0.1000000000
0.3176606809	15.4375775688	2.4892283810	6.1441781435	0.0666666667	0.0055555556	0.6582719479	0.0707329975	0.0010000000	0.1000000000
0.3318221777	15.5736898261	2.4189898412	5.7749065787	0.0666666667	0.0055555556	0.6543929306	0.0730447187	0.0010000000	0.1000000000
0.3464606064	15.7074942119	2.3483760796	5.4241656135	0.0666666667	0.0055555556	0.6504975013	0.0752769351	0.0010000000	0.1000000000
0.3615810508	15.8390163825	2.2774689720	5.0910272857	0.0666666667	0.0055555556	0.6465811529	0.0774170800	0.0010000000	0.1000000000
0.3771876783	15.9682716729	2.2063444682	4.7746083509	0.0666666667	0.0055555556	0.6426393064	0.0794525215	0.0010000000	0.1000000000
0.3932836622	16.0952649119	2.1350741832	4.4740705200	0.0666666667	0.0055555556	0.6386672928	0.0813706971	0.0010000000	0.1000000000
0.4098711039	16.2199901293	2.0637270073	4.1886205854	0.0666666667	0.0055555556	0.6346603354	0.0831592656	0.0010000000	0.1000000000
0.4269509569	16.3424301483	1.9923707626	3.9175105183	0.0666666667	0.0055555556	0.6306135330	0.0848062790	0.0010000000	0.1000000000
0.4445229527	16.4625560520	1.9210739339	3.6600376042	0.0666666667	0.0055555556	0.6265218455	0.0863003728	0.0010000000	0.1000000000
0.4625855294	16.5803265131	1.8499075061	3.4155446812	0.0666666667	0.0055555556	0.6223800818	0.0876309787	0.0010000000	0.1000000000
0.4811357642	16.6956869714	1.7789469429	3.1834205375	0.0666666667	0.0055555556	0.6181828901	0.0887885593	0.0010000000	0.1000000000
0.5001693105	16.8085686433	1.7082743434	2.9631005225	0.0666666667	0.0055555556	0.6139247545	0.0897648687	0.0010000000	0.1000000000
0.5196803412	16.9188873453	1.6379808173	2.7540674213	0.0666666667	0.0055555556	0.6095999968	0.0905532389	0.0010000000	0.1000000000
0.5396614981	17.0265421145	1.5681691195	2.5558526356	0.0666666667	0.0055555556	0.6052027887	0.0911488962	0.0010000000	0.1000000000
0.5601038497	17.1314136116	1.4989565830	2.3680377046	0.0666666667	0.0055555556	0.6007271764	0.0915493091	0.0010000000	0.1000000000
0.5809968569	17.2333622988	1.4304783836	2.1902561828	0.0666666667	0.0055555556	0.5961671221	0.0917545682	0.0010000000	0.1000000000
0.6023283492	17.3322263988	1.3628911530	2.0221958622	0.0666666667	0.0055555556	0.5915165691	0.0917677980	0.0010000000	0.1000000000
0.6240845103	17.4278196676	1.2963769311	1.8636012843	0.0666666667	0.0055555556	0.5867695369	0.0915955968	0.0010000000	0.1000000000
0.6462498761	17.5199290500	1.2311473967	1.7142764169	0.0666666667	0.0055555556	0.5819202557	0.0912484918	0.0010000000	0.1000000000
0.6688073438	17.6083123549	1.1674482421	1.5740872761	0.0666666667	0.0055555556	0.5769633491	0.0907413881	0.0010000000	0.1000000000
0.6917381935	17.6926961706	1.1055634386	1.4429641417	0.0666666667	0.0055555556	0.5718940757	0.0900939734	0.0010000000	0.1000000000
0.7150221237	17.7727743695	1.0458189786	1.3209028424	0.0666666667	0.0055555556	0.5667086377	0.0893310124	0.0010000000	0.1000000000
0.7386372983	17.8482077043	0.9885854695	1.2079644007	0.0666666667	0.0055555556	0.5614045596	0.0884824391	0.0010000000	0.1000000000
0.7625604087	17.9186251638	0.9342787136	1.1042721479	0.0666666667	0.0055555556	0.5559811294	0.0875831132	0.0010000000	0.1000000000
0.7867667475	17.9836279014	0.8833571815	1.0100053299	0.0666666667	0.0055555556	0.5504398807	0.0866720845	0.0010000000	0.1000000000
0.8112302966	18.0427965757	0.8363151786	0.9253883408	0.0666666667	0.0055555556	0.5447850682	0.0857912089	0.0010000000	0.1000000000
0.8359238264	18.0957027527	0.7936706475	0.8506751710	0.0666666667	0.0055555556	0.5390240643	0.0849830271	0.0010000000	0.1000000000
0.8608190076	18.1419244859	0.7559471114	0.7861295491	0.0666666667	0.0055555556	0.5331675869	0.0842879966	0.0010000000	0.1000000000
0.8858865338	18.1810652985	0.7236503108	0.7320024978	0.0666666667	0.0055555556	0.5272296689	0.0837414551	0.0010000000	0.1000000000
0.9110962541	18.2127747125	0.6972414560	0.6885102531	0.0666666667	0.0055555556	0.5212273217	0.0833710350	0.0010000000	0.1000000000
0.9364173138	18.2367676623	0.6771102446	0.6558160261	0.0666666667	0.0055555556	0.5151799216	0.0831954314	0.0010000000	0.1000000000
0.9618183033	18.2528401401	0.6635512217	0.6340182922	0.0666666667	0.0055555556	0.5091084410	0.0832251806	0.0010000000	0.1000000000
0.9872674122	18.2608794796	0.6567463066	0.6231461336	0.0666666667	0.0055555556	0.5030346949	0.0834653126	0.0010000000	0.1000000000
1.0127325878	18.2608794796	0.6567463066	0.6231461336	0.0666666667	0.0055555556	0.4969653051	0.0834653126	0.0010000000	0.1000000000
1.0381816967	18.2528401401	0.6635512217	0.6340182922	0.0666666667	0.0055555556	0.4908915590	0.0832251806	0.0010000000	0.1000000000
1.0635826862	18.2367676623	0.6771102446	0.6558160261	0.0666666667	0.0055555556	0.4848200784	0.0831954314	0.0010000000	0.1000000000
1.0889037459	18.2127747125	0.6972414560	0.6885102531	0.0666666667	0.0055555556	0.4787726783	0.0833710350	0.0010000000	0.1000000000
1.1141134662	18.1810652985	0.7236503108	0.7320024978	0.0666666667	0.0055555556	0.4727703311	0.0837414551	0.0010000000	0.1000000000
1.1391809924	18.1419244859	0.7559471114	0.7861295491	0.0666666667	0.0055555556	0.4668324131	0.0842879966	0.0010000000	0.1000000000
1.1640761736	18.0957027527	0.7936706475	0.8506751710	0.0666666667	0.0055555556	0.4609759357	0.0849830271	0.0010000000	0.1000000000
1.1887697034	18.0427965757	0.8363151786	0.9253883408	0.0666666667	0.0055555556	0.4552149318	0.0857912089	0.0010000000	0.1000000000
1.2132332525	17.9836279014	0.8833571815	1.0100053299	0.0666666667	0.0055555556	0.4495601193	0.0866720845	0.0010000000	0.1000000000
1.2374395913	17.9186251638	0.9342787136	1.1042721479	0.0666666667	0.0055555556	0.4440188706	0.0875831132	0.0010000000	0.1000000000
1.2613627017	17.8482077043	0.9885854695	1.2079644007	0.0666666667	0.0055555556	0.4385954404	0.0884824391	0.0010000000	0.1000000000
1.2849778763	17.7727743695	1.0458189786	1.3209028424	0.0666666667	0.0055555556	0.4332913623	0.0893310124	0.0010000000	0.1000000000
1.3082618065	17.6926961706	1.1055634386	1.4429641417	0.0666666667	0.0055555556	0.4281059243	0.0900939734	0.0010000000	0.1000000000
1.3311926562	17.6083123549	1.1674482421	1.5740872761	0.0666666667	0.0055555556	0.4230366509	0.0907413881	0.0010000000	0.1000000000
1.3537501239	17.5199290500	1.2311473967	1.7142764169	0.0666666667	0.0055555556	0.4180797443	0.0912484918	0.0010000000	0.1000000000
1.3759154897	17.4278196676	1.2963769311	1.8636012843	0.0666666667	0.0055555556	0.4132304631	0.0915955968	0.0010000000	0.1000000000
1.3976716508	17.3322263988	1.3628911530	2.0221958622	0.0666666667	0.0055555556	0.4084834309	0.0917677980	0.0010000000	0.1000000000
1.4190031431	17.2333622988	1.4304783836	2.1902561828	0.0666666667	0.0055555556	0.4038328779	0.0917545682	0.0010000000	0.1000000000
1.4398961503	17.1314136116	1.4989565830	2.3680377046	0.0666666667	0.0055555556	0.3992728236	0.0915493091	0.0010000000	0.1000000000
1.4603385019	17.0265421145	1.5681691195	2.5558526356	0.0666666667	0.0055555556	0.3947972113	0.0911488962	0.0010000000	0.1000000000
1.4803196588	16.9188873453	1.6379808173	2.7540674213	0.0666666667	0.0055555556	0.3904000032	0.0905532389	0.0010000000	0.1000000000
1.4998306895	16.8085686433	1.7082743434	2.9631005225	0.0666666667	0.0055555556	0.3860752455	0.0897648687	0.0010000000	0.1000000000
1.5188642358	16.6956869714	1.7789469429	3.1834205375	0.0666666667	0.0055555556	0.3818171099	0.0887885593	0.0010000000	0.1000000000
1.5374144706	16.5803265131	1.8499075061	3.4155446812	0.0666666667	0.0055555556	0.3776199182	0.0876309787	0.0010000000	0.1000000000
1.5554770473	16.4625560520	1.9210739339	3.6600376042	0.0666666667	0.0055555556	0.3734781545	0.0863003728	0.0010000000	0.1000000000
1.5730490431	16.3424301483	1.9923707626	3.9175105183	0.0666666667	0.0055555556	0.3693864670	0.0848062790	0.0010000000	0.1000000000
1.5901288961	16.2199901293	2.0637270073	4.1886205854	0.0666666667	0.0055555556	0.3653396646	0.0831592656	0.0010000000	0.1000000000
